source_row_number,bmrb_id,pdb_id,valid_bmrb_id,valid_pdb_id,valid_identifier_pair,duplicate_mapping_pair,known_bmrb_id,known_pdb_id,identifier_excluded,identifier_screen_reason
8263,34676,7Q6L,True,True,True,False,False,False,False,eligible_for_shift_screen
8264,34677,7QA2,True,True,True,False,False,False,False,eligible_for_shift_screen
8265,34678,7QA5,True,True,True,False,False,False,False,eligible_for_shift_screen
8266,34679,7QA9,True,True,True,False,False,False,False,eligible_for_shift_screen
8267,34680,7QAL,True,True,True,False,False,False,False,eligible_for_shift_screen
8268,34681,7QAM,True,True,True,False,False,False,False,eligible_for_shift_screen
8269,34682,7QAO,True,True,True,False,False,False,False,eligible_for_shift_screen
8270,34683,7QAP,True,True,True,False,False,False,False,eligible_for_shift_screen
8271,34685,7QB3,True,True,True,False,False,False,False,eligible_for_shift_screen
8272,34686,7QBY,True,True,True,False,False,False,False,eligible_for_shift_screen
8273,34688,7QCX,True,True,True,False,False,False,False,eligible_for_shift_screen
8274,34689,7QCY,True,True,True,False,False,False,False,eligible_for_shift_screen
8275,34691,7QDD,True,True,True,False,False,False,False,eligible_for_shift_screen
8276,34692,7QDE,True,True,True,False,False,False,False,eligible_for_shift_screen
8277,34693,7QDW,True,True,True,False,False,False,False,eligible_for_shift_screen
8278,34694,7QI2,True,True,True,False,False,False,False,eligible_for_shift_screen
8279,34695,7QIL,True,True,True,False,False,False,False,eligible_for_shift_screen
8280,34696,7QJF,True,True,True,False,False,False,False,eligible_for_shift_screen
8281,34697,7QLF,True,True,True,False,False,False,False,eligible_for_shift_screen
8282,34698,7QRI,True,True,True,False,False,False,False,eligible_for_shift_screen
8283,34699,7QS6,True,True,True,False,False,False,False,eligible_for_shift_screen
8284,34699,7QV4,True,True,True,False,False,False,False,eligible_for_shift_screen
8285,34700,7QTR,True,True,True,False,False,False,False,eligible_for_shift_screen
8286,34701,7QTS,True,True,True,False,False,False,False,eligible_for_shift_screen
8287,34702,7QUU,True,True,True,False,False,False,False,eligible_for_shift_screen
8288,34703,7QXJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8289,34704,7QYI,True,True,True,False,False,False,False,eligible_for_shift_screen
8290,34705,7QZV,True,True,True,False,False,False,False,eligible_for_shift_screen
8291,34706,7QZW,True,True,True,False,False,False,False,eligible_for_shift_screen
8292,34707,7R0R,True,True,True,False,False,False,False,eligible_for_shift_screen
8293,34708,7R3M,True,True,True,False,False,False,False,eligible_for_shift_screen
8294,34709,7YWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8295,34710,7YYI,True,True,True,False,False,False,False,eligible_for_shift_screen
8296,34711,7Z07,True,True,True,False,False,False,False,eligible_for_shift_screen
8297,34712,7Z08,True,True,True,False,False,False,False,eligible_for_shift_screen
8298,34713,7Z0B,True,True,True,False,False,False,False,eligible_for_shift_screen
8299,34714,7Z9L,True,True,True,False,False,False,False,eligible_for_shift_screen
8300,34715,7ZAP,True,True,True,False,False,False,False,eligible_for_shift_screen
8301,34716,7ZAX,True,True,True,False,False,False,False,eligible_for_shift_screen
8302,34717,7ZBQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8303,34718,7ZBS,True,True,True,False,False,False,False,eligible_for_shift_screen
8304,34719,7ZE0,True,True,True,False,False,False,False,eligible_for_shift_screen
8305,34720,7ZED,True,True,True,False,False,False,False,eligible_for_shift_screen
8306,34721,7ZEK,True,True,True,False,False,False,False,eligible_for_shift_screen
8307,34722,7ZEM,True,True,True,False,False,False,False,eligible_for_shift_screen
8308,34723,7ZEO,True,True,True,False,False,False,False,eligible_for_shift_screen
8309,34724,7ZEV,True,True,True,False,False,False,False,eligible_for_shift_screen
8310,34725,7ZEW,True,True,True,False,False,False,False,eligible_for_shift_screen
8311,34726,7ZEX,True,True,True,False,False,False,False,eligible_for_shift_screen
8312,34727,7ZEY,True,True,True,False,False,False,False,eligible_for_shift_screen
8313,34728,7ZEZ,True,True,True,False,False,False,False,eligible_for_shift_screen
8314,34729,7ZJY,True,True,True,False,False,False,False,eligible_for_shift_screen
8315,34730,7ZK0,True,True,True,False,False,False,False,eligible_for_shift_screen
8316,34731,7ZKD,True,True,True,False,False,False,False,eligible_for_shift_screen
8317,34732,7ZRU,True,True,True,False,False,False,False,eligible_for_shift_screen
8318,34734,7ZWJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8319,34735,7ZYX,True,True,True,False,False,False,False,eligible_for_shift_screen
8320,34736,8A4F,True,True,True,False,False,False,False,eligible_for_shift_screen
8321,34737,8A6I,True,True,True,False,False,False,False,eligible_for_shift_screen
8322,34738,8A6M,True,True,True,False,False,False,False,eligible_for_shift_screen
8323,34739,8A7Z,True,True,True,False,False,False,False,eligible_for_shift_screen
8324,34740,8ABD,True,True,True,False,False,False,False,eligible_for_shift_screen
8325,34741,8ABN,True,True,True,False,False,False,False,eligible_for_shift_screen
8326,34742,8AHK,True,True,True,False,False,False,False,eligible_for_shift_screen
8327,34743,8AIG,True,True,True,False,False,False,False,eligible_for_shift_screen
8328,34744,8ALL,True,True,True,False,False,False,False,eligible_for_shift_screen
8329,34745,8ALQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8330,34746,8AO0,True,True,True,False,False,False,False,eligible_for_shift_screen
8331,34747,8AO1,True,True,True,False,False,False,False,eligible_for_shift_screen
8332,34748,8AOU,True,True,True,False,False,False,False,eligible_for_shift_screen
8333,34749,8AQ9,True,True,True,False,False,False,False,eligible_for_shift_screen
8334,34750,8AR0,True,True,True,False,False,False,False,eligible_for_shift_screen
8335,34751,8AR1,True,True,True,False,False,False,False,eligible_for_shift_screen
8336,34752,8AR2,True,True,True,False,False,False,False,eligible_for_shift_screen
8337,34753,8AR3,True,True,True,False,False,False,False,eligible_for_shift_screen
8338,34754,8AU4,True,True,True,False,False,False,False,eligible_for_shift_screen
8339,34755,8B1L,True,True,True,False,False,False,False,eligible_for_shift_screen
8340,34756,8B4R,True,True,True,False,False,False,False,eligible_for_shift_screen
8341,34757,8B4S,True,True,True,False,False,False,False,eligible_for_shift_screen
8342,34758,8B7I,True,True,True,False,False,False,False,eligible_for_shift_screen
8343,34759,8B7J,True,True,True,False,False,False,False,eligible_for_shift_screen
8344,34760,8B7T,True,True,True,False,False,False,False,eligible_for_shift_screen
8345,34761,8B8S,True,True,True,False,False,False,False,eligible_for_shift_screen
8346,34762,8B9Q,True,True,True,False,False,False,False,eligible_for_shift_screen
8347,34763,8B9R,True,True,True,False,False,False,False,eligible_for_shift_screen
8348,34764,8BD2,True,True,True,False,False,False,False,eligible_for_shift_screen
8349,34765,8BFG,True,True,True,False,False,False,False,eligible_for_shift_screen
8350,34766,8BGF,True,True,True,False,False,False,False,eligible_for_shift_screen
8351,34767,8BGK,True,True,True,False,False,False,False,eligible_for_shift_screen
8352,34768,8BM4,True,True,True,False,False,False,False,eligible_for_shift_screen
8353,34769,8BM6,True,True,True,False,False,False,False,eligible_for_shift_screen
8354,34770,8BM7,True,True,True,False,False,False,False,eligible_for_shift_screen
8355,34771,8BO0,True,True,True,False,False,False,False,eligible_for_shift_screen
8356,34772,8BQY,True,True,True,False,False,False,False,eligible_for_shift_screen
8357,34773,8BSS,True,True,True,False,False,False,False,eligible_for_shift_screen
8358,34774,8BV6,True,True,True,False,False,False,False,eligible_for_shift_screen
8359,34775,8BVC,True,True,True,False,False,False,False,eligible_for_shift_screen
8360,34776,8BWB,True,True,True,False,False,False,False,eligible_for_shift_screen
8361,34777,8BWT,True,True,True,False,False,False,False,eligible_for_shift_screen
8362,34778,8BWW,True,True,True,False,False,False,False,eligible_for_shift_screen
8363,34779,8BXJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8364,34780,8BZU,True,True,True,False,False,False,False,eligible_for_shift_screen
8365,34781,8C18,True,True,True,False,False,False,False,eligible_for_shift_screen
8366,34782,8C8A,True,True,True,False,False,False,False,eligible_for_shift_screen
8367,34783,8CA0,True,True,True,False,False,False,False,eligible_for_shift_screen
8368,34784,8CF2,True,True,True,False,False,False,False,eligible_for_shift_screen
8369,34785,8CF4,True,True,True,False,False,False,False,eligible_for_shift_screen
8370,34785,8CHG,True,True,True,False,False,False,False,eligible_for_shift_screen
8371,34785,8CHH,True,True,True,False,False,False,False,eligible_for_shift_screen
8372,34786,8CGF,True,True,True,False,False,False,False,eligible_for_shift_screen
8373,34787,8CH7,True,True,True,False,False,False,False,eligible_for_shift_screen
8374,34790,8CIQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8375,34791,8CJP,True,True,True,False,False,False,False,eligible_for_shift_screen
8376,34792,8CJQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8377,34793,8CJR,True,True,True,False,False,False,False,eligible_for_shift_screen
8378,34794,8CJS,True,True,True,False,False,False,False,eligible_for_shift_screen
8379,34795,8CJT,True,True,True,False,False,False,False,eligible_for_shift_screen
8380,34796,8CLR,True,True,True,False,False,False,False,eligible_for_shift_screen
8381,34796,9SXV,True,True,True,False,False,False,False,eligible_for_shift_screen
8382,34796,9SY4,True,True,True,False,False,False,False,eligible_for_shift_screen
8383,34797,8CM3,True,True,True,False,False,False,False,eligible_for_shift_screen
8384,34798,8OFC,True,True,True,False,False,False,False,eligible_for_shift_screen
8385,34799,8OH7,True,True,True,False,False,False,False,eligible_for_shift_screen
8386,34800,8OJR,True,True,True,False,False,False,False,eligible_for_shift_screen
8387,34801,8OL8,True,True,True,False,False,False,False,eligible_for_shift_screen
8388,34802,8ONU,True,True,True,False,False,False,False,eligible_for_shift_screen
8389,34803,8OQB,True,True,True,False,False,False,False,eligible_for_shift_screen
8390,34803,9FLA,True,True,True,False,False,False,False,eligible_for_shift_screen
8391,34804,8OR5,True,True,True,False,False,False,False,eligible_for_shift_screen
8392,34805,8OR8,True,True,True,False,False,False,False,eligible_for_shift_screen
8393,34806,8ORY,True,True,True,False,False,False,False,eligible_for_shift_screen
8394,34807,8ORZ,True,True,True,False,False,False,False,eligible_for_shift_screen
8395,34808,8OS0,True,True,True,False,False,False,False,eligible_for_shift_screen
8396,34809,8OSQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8397,34811,8OVI,True,True,True,False,False,False,False,eligible_for_shift_screen
8398,34812,8OVL,True,True,True,False,False,False,False,eligible_for_shift_screen
8399,34813,8OX2,True,True,True,False,False,False,False,eligible_for_shift_screen
8400,34814,8OYD,True,True,True,False,False,False,False,eligible_for_shift_screen
8401,34816,8P25,True,True,True,False,False,False,False,eligible_for_shift_screen
8402,34817,8P3A,True,True,True,False,False,False,False,eligible_for_shift_screen
8403,34818,8P66,True,True,True,False,False,False,False,eligible_for_shift_screen
8404,34822,8P7G,True,True,True,False,False,False,False,eligible_for_shift_screen
8405,34825,8PBV,True,True,True,False,False,False,False,eligible_for_shift_screen
8406,34826,8PEK,True,True,True,False,False,False,False,eligible_for_shift_screen
8407,34827,8PI0,True,True,True,False,False,False,False,eligible_for_shift_screen
8408,34828,8PIY,True,True,True,False,False,False,False,eligible_for_shift_screen
8409,34831,8POI,True,True,True,False,False,False,False,eligible_for_shift_screen
8410,34832,8PSB,True,True,True,False,False,False,False,eligible_for_shift_screen
8411,34833,8PSC,True,True,True,False,False,False,False,eligible_for_shift_screen
8412,34834,8PSE,True,True,True,False,False,False,False,eligible_for_shift_screen
8413,34835,8PSI,True,True,True,False,False,False,False,eligible_for_shift_screen
8414,34836,8PWR,True,True,True,False,False,False,False,eligible_for_shift_screen
8415,34837,8PWT,True,True,True,False,False,False,False,eligible_for_shift_screen
8416,34838,8PXS,True,True,True,False,False,False,False,eligible_for_shift_screen
8417,34839,8PXW,True,True,True,False,False,False,False,eligible_for_shift_screen
8418,34840,8PXX,True,True,True,False,False,False,False,eligible_for_shift_screen
8419,34841,8Q1L,True,True,True,False,False,False,False,eligible_for_shift_screen
8420,34843,8Q4O,True,True,True,False,False,False,False,eligible_for_shift_screen
8421,34844,8Q5B,True,True,True,False,False,False,False,eligible_for_shift_screen
8422,34845,8Q5Q,True,True,True,False,False,False,False,eligible_for_shift_screen
8423,34846,8Q7J,True,True,True,False,False,False,False,eligible_for_shift_screen
8424,34847,8QAJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8425,34848,8QAQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8426,34849,8QAS,True,True,True,False,False,False,False,eligible_for_shift_screen
8427,34850,8QBP,True,True,True,False,False,False,False,eligible_for_shift_screen
8428,34851,8QDK,True,True,True,False,False,False,False,eligible_for_shift_screen
8429,34852,8QDN,True,True,True,False,False,False,False,eligible_for_shift_screen
8430,34853,8QDP,True,True,True,False,False,False,False,eligible_for_shift_screen
8431,34854,8QDS,True,True,True,False,False,False,False,eligible_for_shift_screen
8432,34855,8QDT,True,True,True,False,False,False,False,eligible_for_shift_screen
8433,34856,8QDU,True,True,True,False,False,False,False,eligible_for_shift_screen
8434,34857,8QDW,True,True,True,False,False,False,False,eligible_for_shift_screen
8435,34858,8QE4,True,True,True,False,False,False,False,eligible_for_shift_screen
8436,34859,8QE6,True,True,True,False,False,False,False,eligible_for_shift_screen
8437,34860,8QE7,True,True,True,False,False,False,False,eligible_for_shift_screen
8438,34861,8QEI,True,True,True,False,False,False,False,eligible_for_shift_screen
8439,34862,8QEJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8440,34863,8QKX,True,True,True,False,False,False,False,eligible_for_shift_screen
8441,34864,8QNJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8442,34865,8QNT,True,True,True,False,False,False,False,eligible_for_shift_screen
8443,34866,8QNV,True,True,True,False,False,False,False,eligible_for_shift_screen
8444,34867,8QOR,True,True,True,False,False,False,False,eligible_for_shift_screen
8445,34868,8QPY,True,True,True,False,False,False,False,eligible_for_shift_screen
8446,34869,8QRX,True,True,True,False,False,False,False,eligible_for_shift_screen
8447,34870,8QSX,True,True,True,False,False,False,False,eligible_for_shift_screen
8448,34872,8QWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8449,34874,8R1X,True,True,True,False,False,False,False,eligible_for_shift_screen
8450,34876,8R4E,True,True,True,False,False,False,False,eligible_for_shift_screen
8451,34877,8R4W,True,True,True,False,False,False,False,eligible_for_shift_screen
8452,34878,8R62,True,True,True,False,False,False,False,eligible_for_shift_screen
8453,34879,8R63,True,True,True,False,False,False,False,eligible_for_shift_screen
8454,34880,8R6D,True,True,True,False,False,False,False,eligible_for_shift_screen
8455,34881,8R6G,True,True,True,False,False,False,False,eligible_for_shift_screen
8456,34882,8R6H,True,True,True,False,False,False,False,eligible_for_shift_screen
8457,34883,8R6T,True,True,True,False,False,False,False,eligible_for_shift_screen
8458,34884,8R89,True,True,True,False,False,False,False,eligible_for_shift_screen
8459,34885,8R8P,True,True,True,False,False,False,False,eligible_for_shift_screen
8460,34886,8RAJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8461,34887,8RD6,True,True,True,False,False,False,False,eligible_for_shift_screen
8462,34888,8RHM,True,True,True,False,False,False,False,eligible_for_shift_screen
8463,34889,8RJX,True,True,True,False,False,False,False,eligible_for_shift_screen
8464,34890,8RLZ,True,True,True,False,False,False,False,eligible_for_shift_screen
8465,34891,8RP9,True,True,True,False,False,False,False,eligible_for_shift_screen
8466,34892,8RPQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8467,34893,8RQ6,True,True,True,False,False,False,False,eligible_for_shift_screen
8468,34894,8RSW,True,True,True,False,False,False,False,eligible_for_shift_screen
8469,34895,8RW2,True,True,True,False,False,False,False,eligible_for_shift_screen
8470,34898,8RZX,True,True,True,False,False,False,False,eligible_for_shift_screen
8471,34899,8S03,True,True,True,False,False,False,False,eligible_for_shift_screen
8472,34900,8S1W,True,True,True,False,False,False,False,eligible_for_shift_screen
8473,34901,8S2A,True,True,True,False,False,False,False,eligible_for_shift_screen
8474,34902,8S2B,True,True,True,False,False,False,False,eligible_for_shift_screen
8475,34903,8S2C,True,True,True,False,False,False,False,eligible_for_shift_screen
8476,34904,8S2D,True,True,True,False,False,False,False,eligible_for_shift_screen
8477,34905,8S4L,True,True,True,False,False,False,False,eligible_for_shift_screen
8478,34906,8S4N,True,True,True,False,False,False,False,eligible_for_shift_screen
8479,34907,8S8N,True,True,True,False,False,False,False,eligible_for_shift_screen
8480,34908,8S8O,True,True,True,False,False,False,False,eligible_for_shift_screen
8481,34909,9EOW,True,True,True,False,False,False,False,eligible_for_shift_screen
8482,34910,9EP9,True,True,True,False,False,False,False,eligible_for_shift_screen
8483,34911,9EPS,True,True,True,False,False,False,False,eligible_for_shift_screen
8484,34912,9EUM,True,True,True,False,False,False,False,eligible_for_shift_screen
8485,34913,9F27,True,True,True,False,False,False,False,eligible_for_shift_screen
8486,34914,9F3D,True,True,True,False,False,False,False,eligible_for_shift_screen
8487,34915,9F3E,True,True,True,False,False,False,False,eligible_for_shift_screen
8488,34916,9F4C,True,True,True,False,False,False,False,eligible_for_shift_screen
8489,34918,9FLA,True,True,True,False,False,False,False,eligible_for_shift_screen
8490,34919,9FM4,True,True,True,False,False,False,False,eligible_for_shift_screen
8491,34920,9FP9,True,True,True,False,False,False,False,eligible_for_shift_screen
8492,34921,9FRQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8493,34922,9FSI,True,True,True,False,False,False,False,eligible_for_shift_screen
8494,34925,9FU8,True,True,True,False,False,False,False,eligible_for_shift_screen
8495,34926,9FZM,True,True,True,False,False,False,False,eligible_for_shift_screen
8496,34927,9G0M,True,True,True,False,False,False,False,eligible_for_shift_screen
8497,34928,9G0N,True,True,True,False,False,False,False,eligible_for_shift_screen
8498,34929,9G1W,True,True,True,False,False,False,False,eligible_for_shift_screen
8499,34930,9G20,True,True,True,False,False,False,False,eligible_for_shift_screen
8500,34931,9G21,True,True,True,False,False,False,False,eligible_for_shift_screen
8501,34932,9G22,True,True,True,False,False,False,False,eligible_for_shift_screen
8502,34933,9G2N,True,True,True,False,False,False,False,eligible_for_shift_screen
8503,34934,9G2O,True,True,True,False,False,False,False,eligible_for_shift_screen
8504,34935,9G31,True,True,True,False,False,False,False,eligible_for_shift_screen
8505,34936,9G32,True,True,True,False,False,False,False,eligible_for_shift_screen
8506,34937,9G5P,True,True,True,False,False,False,False,eligible_for_shift_screen
8507,34939,9G8E,True,True,True,False,False,False,False,eligible_for_shift_screen
8508,34940,9GAG,True,True,True,False,False,False,False,eligible_for_shift_screen
8509,34941,9GDL,True,True,True,False,False,False,False,eligible_for_shift_screen
8510,34942,9GDM,True,True,True,False,False,False,False,eligible_for_shift_screen
8511,34943,9GDN,True,True,True,False,False,False,False,eligible_for_shift_screen
8512,34944,9GDT,True,True,True,False,False,False,False,eligible_for_shift_screen
8513,34945,9GDU,True,True,True,False,False,False,False,eligible_for_shift_screen
8514,34946,9GDW,True,True,True,False,False,False,False,eligible_for_shift_screen
8515,34949,9GE1,True,True,True,False,False,False,False,eligible_for_shift_screen
8516,34950,9GE9,True,True,True,False,False,False,False,eligible_for_shift_screen
8517,34951,9GEB,True,True,True,False,False,False,False,eligible_for_shift_screen
8518,34952,9GEC,True,True,True,False,False,False,False,eligible_for_shift_screen
8519,34953,9GI8,True,True,True,False,False,False,False,eligible_for_shift_screen
8520,34956,9GRK,True,True,True,False,False,False,False,eligible_for_shift_screen
8521,34957,9GRL,True,True,True,False,False,False,False,eligible_for_shift_screen
8522,34958,9GRM,True,True,True,False,False,False,False,eligible_for_shift_screen
8523,34959,9GSA,True,True,True,False,False,False,False,eligible_for_shift_screen
8524,34960,9GVI,True,True,True,False,False,False,False,eligible_for_shift_screen
8525,34961,9GVV,True,True,True,False,False,False,False,eligible_for_shift_screen
8526,34962,9GW6,True,True,True,False,False,False,False,eligible_for_shift_screen
8527,34963,9GWD,True,True,True,False,False,False,False,eligible_for_shift_screen
8528,34965,9H75,True,True,True,False,False,False,False,eligible_for_shift_screen
8529,34966,9HHO,True,True,True,False,False,False,False,eligible_for_shift_screen
8530,34968,9HKR,True,True,True,False,False,False,False,eligible_for_shift_screen
8531,34969,9HM8,True,True,True,False,False,False,False,eligible_for_shift_screen
8532,34970,9HNJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8533,34971,9HR9,True,True,True,False,False,False,False,eligible_for_shift_screen
8534,34972,9HRO,True,True,True,False,False,False,False,eligible_for_shift_screen
8535,34975,9HXS,True,True,True,False,False,False,False,eligible_for_shift_screen
8536,34977,9I38,True,True,True,False,False,False,False,eligible_for_shift_screen
8537,34978,9I5S,True,True,True,False,False,False,False,eligible_for_shift_screen
8538,34979,9IA7,True,True,True,False,False,False,False,eligible_for_shift_screen
8539,34980,9IBI,True,True,True,False,False,False,False,eligible_for_shift_screen
8540,34981,9IBK,True,True,True,False,False,False,False,eligible_for_shift_screen
8541,34982,9IEW,True,True,True,False,False,False,False,eligible_for_shift_screen
8542,34983,9Q8T,True,True,True,False,False,False,False,eligible_for_shift_screen
8543,34984,9QAL,True,True,True,False,False,False,False,eligible_for_shift_screen
8544,34986,9QLM,True,True,True,False,False,False,False,eligible_for_shift_screen
8545,34988,9QPF,True,True,True,False,False,False,False,eligible_for_shift_screen
8546,34989,9QSB,True,True,True,False,False,False,False,eligible_for_shift_screen
8547,34990,9QUX,True,True,True,False,False,False,False,eligible_for_shift_screen
8548,34991,9QZJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8549,34992,9R3Y,True,True,True,False,False,False,False,eligible_for_shift_screen
8550,34993,9R4V,True,True,True,False,False,False,False,eligible_for_shift_screen
8551,34994,9R4W,True,True,True,False,False,False,False,eligible_for_shift_screen
8552,34996,9RB5,True,True,True,False,False,False,False,eligible_for_shift_screen
8553,34997,9RCA,True,True,True,False,False,False,False,eligible_for_shift_screen
8554,34998,9RHK,True,True,True,False,False,False,False,eligible_for_shift_screen
8555,34999,9RKK,True,True,True,False,False,False,False,eligible_for_shift_screen
8556,35000,9RKL,True,True,True,False,False,False,False,eligible_for_shift_screen
8557,35001,9RLN,True,True,True,False,False,False,False,eligible_for_shift_screen
8558,35002,9RME,True,True,True,False,False,False,False,eligible_for_shift_screen
8559,35003,9RO6,True,True,True,False,False,False,False,eligible_for_shift_screen
8560,35006,9RRR,True,True,True,False,False,False,False,eligible_for_shift_screen
8561,35007,9RTJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8562,35008,9RV3,True,True,True,False,False,False,False,eligible_for_shift_screen
8563,35009,9S5G,True,True,True,False,False,False,False,eligible_for_shift_screen
8564,35010,9S6I,True,True,True,False,False,False,False,eligible_for_shift_screen
8565,35011,9S6Z,True,True,True,False,False,False,False,eligible_for_shift_screen
8566,35012,9S9X,True,True,True,False,False,False,False,eligible_for_shift_screen
8567,35014,9SGW,True,True,True,False,False,False,False,eligible_for_shift_screen
8568,35015,9SGX,True,True,True,False,False,False,False,eligible_for_shift_screen
8569,35018,9SQC,True,True,True,False,False,False,False,eligible_for_shift_screen
8570,35020,9SY8,True,True,True,False,False,False,False,eligible_for_shift_screen
8571,35020,9SYC,True,True,True,False,False,False,False,eligible_for_shift_screen
8572,35021,9SYD,True,True,True,False,False,False,False,eligible_for_shift_screen
8573,35022,9SYE,True,True,True,False,False,False,False,eligible_for_shift_screen
8574,35023,9SYF,True,True,True,False,False,False,False,eligible_for_shift_screen
8575,35024,9T02,True,True,True,False,False,False,False,eligible_for_shift_screen
8576,35025,9T3O,True,True,True,False,False,False,False,eligible_for_shift_screen
8577,35027,9TNQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8578,35028,9TNR,True,True,True,False,False,False,False,eligible_for_shift_screen
8579,35032,9U2V,True,True,True,False,False,False,False,eligible_for_shift_screen
8580,35048,30IB,True,True,True,False,False,False,False,eligible_for_shift_screen
8581,35053,30SC,True,True,True,False,False,False,False,eligible_for_shift_screen
8582,36000,5B7A,True,True,True,False,False,False,False,eligible_for_shift_screen
8583,36001,5B7J,True,True,True,False,False,False,False,eligible_for_shift_screen
8584,36002,5B7X,True,True,True,False,False,False,False,eligible_for_shift_screen
8585,36003,5B81,True,True,True,False,False,False,False,eligible_for_shift_screen
8586,36004,5B88,True,True,True,False,False,False,False,eligible_for_shift_screen
8587,36005,5GGM,True,True,True,False,False,False,False,eligible_for_shift_screen
8588,36006,5GHB,True,True,True,False,False,False,False,eligible_for_shift_screen
8589,36007,5GHC,True,True,True,False,False,False,False,eligible_for_shift_screen
8590,36008,5GHD,True,True,True,False,False,False,False,eligible_for_shift_screen
8591,36009,5GIW,True,True,True,False,False,False,False,eligible_for_shift_screen
8592,36011,5GJL,True,True,True,False,False,False,False,eligible_for_shift_screen
8593,36012,5GO0,True,True,True,False,False,False,False,eligible_for_shift_screen
8594,36013,5GOW,True,True,True,False,False,False,False,eligible_for_shift_screen
8595,36014,5GPH,True,True,True,False,False,False,False,eligible_for_shift_screen
8596,36016,5GSF,True,True,True,False,False,False,False,eligible_for_shift_screen
8597,36017,5GVO,True,True,True,False,False,False,False,eligible_for_shift_screen
8598,36018,5GVQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8599,36019,5GWG,True,True,True,False,False,False,False,eligible_for_shift_screen
8600,36020,5GWL,True,True,True,False,False,False,False,eligible_for_shift_screen
8601,36021,5GWM,True,True,True,False,False,False,False,eligible_for_shift_screen
8602,36022,5GWQ,True,True,True,False,False,False,False,eligible_for_shift_screen
8603,36023,5H1H,True,True,True,False,False,False,False,eligible_for_shift_screen
8604,36024,5H1I,True,True,True,False,False,False,False,eligible_for_shift_screen
8605,36025,5H2S,True,True,True,False,False,False,False,eligible_for_shift_screen
8606,36026,5H3M,True,True,True,False,False,False,False,eligible_for_shift_screen
8607,36027,5H3N,True,True,True,False,False,False,False,eligible_for_shift_screen
8608,36034,5H7U,True,True,True,False,False,False,False,eligible_for_shift_screen
8609,36037,5WQZ,True,True,True,False,False,False,False,eligible_for_shift_screen
8610,36038,5WRX,True,True,True,False,False,False,False,eligible_for_shift_screen
8611,36040,5WUZ,True,True,True,False,False,False,False,eligible_for_shift_screen
8612,36041,5WXE,True,True,True,False,False,False,False,eligible_for_shift_screen
8613,36044,5WYE,True,True,True,False,False,False,False,eligible_for_shift_screen
8614,36045,5WYO,True,True,True,False,False,False,False,eligible_for_shift_screen
8615,36047,5X0S,True,True,True,False,False,False,False,eligible_for_shift_screen
8616,36048,5X1X,True,True,True,False,False,False,False,eligible_for_shift_screen
8617,36049,5X29,True,True,True,False,False,False,False,eligible_for_shift_screen
8618,36050,5X34,True,True,True,False,False,False,False,eligible_for_shift_screen
8619,36051,5X35,True,True,True,False,False,False,False,eligible_for_shift_screen
8620,36052,5X36,True,True,True,False,False,False,False,eligible_for_shift_screen
8621,36053,5X37,True,True,True,False,False,False,False,eligible_for_shift_screen
8622,36054,5X38,True,True,True,False,False,False,False,eligible_for_shift_screen
8623,36055,5X39,True,True,True,False,False,False,False,eligible_for_shift_screen
8624,36056,5X3C,True,True,True,False,False,False,False,eligible_for_shift_screen
8625,36057,5X3L,True,True,True,False,False,False,False,eligible_for_shift_screen
8626,36058,5X3Y,True,True,True,False,False,False,False,eligible_for_shift_screen
8627,36059,5X3Z,True,True,True,False,False,False,False,eligible_for_shift_screen
8628,36060,5X4F,True,True,True,False,False,False,False,eligible_for_shift_screen
8629,36061,5X5S,True,True,True,False,False,False,False,eligible_for_shift_screen
8630,36062,5X6T,True,True,True,False,False,False,False,eligible_for_shift_screen
8631,36064,5X9X,True,True,True,False,False,False,False,eligible_for_shift_screen
8632,36066,5XBD,True,True,True,False,False,False,False,eligible_for_shift_screen
8633,36068,5XDI,True,True,True,False,False,False,False,eligible_for_shift_screen
8634,36069,5XDJ,True,True,True,False,False,False,False,eligible_for_shift_screen
8635,36070,5XE4,True,True,True,False,False,False,False,eligible_for_shift_screen
8636,36071,5XEE,True,True,True,False,False,False,False,eligible_for_shift_screen
