entry_id,entity_key,shift_list_key,n_residue_keys,n_residues_with_h,n_residues_with_n,n_strict_unambiguous_hn_pairs,n_conflicting_h_residue_keys,n_conflicting_n_residue_keys,n_conflicting_residue_keys,n_identical_duplicate_h_keys,n_multiple_h_alias_keys,n_identical_duplicate_n_keys,meets_minimum_40_pairs,strict_pair_fraction,is_entry_maximum_group,eligible_for_entity_chain_alignment,final_entity_selected,final_shift_list_selected,selection_deferred_until_structure_alignment
4921,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4923,1,1,41,41,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4924,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4925,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4927,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4929,1,1,110,110,110,110,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4930,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4933,1,1,52,52,52,52,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4935,1,1,90,90,90,90,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4938,1,1,128,128,128,128,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4939,1,1,34,33,34,33,0,0,0,0,0,0,False,0.9705882352941176,True,False,False,False,False
4941,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4945,1,1,114,114,114,114,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4946,1,1,103,103,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4947,1,1,101,101,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4948,1,1,65,65,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4948,2,2,11,11,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4950,1,1,53,53,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4951,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4954,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4957,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4958,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4959,1,1,139,139,139,139,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4960,1,1,64,64,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4966,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4972,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4977,1,1,62,62,61,61,0,0,0,0,0,0,True,0.9838709677419355,True,True,False,False,True
4979,1,1,48,48,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4980,1,1,117,117,117,117,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4984,1,1,146,146,146,146,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4986,1,1,335,335,335,335,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4988,1,1,35,35,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4989,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4991,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4993,1,1,13,12,13,12,0,0,0,0,0,0,False,0.9230769230769231,True,False,False,False,False
4994,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4995,1,1,37,37,37,37,0,0,0,0,0,0,False,1.0,True,False,False,False,False
4996,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
4997,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4997,1,3,18,18,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4997,2,2,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
4997,2,4,27,27,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50001,1,1,30,30,30,30,0,0,0,0,0,0,False,1.0,True,False,False,False,False
50007,1,2,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50007,1,1,56,56,56,56,0,0,0,0,0,0,True,1.0,False,True,False,False,True
50015,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50027,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5004,1,1,107,107,107,107,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5006,1,1,60,60,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50074,1,1,136,135,136,135,0,0,0,0,0,0,True,0.9926470588235294,True,True,False,False,True
50088,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5010,1,1,164,164,162,162,0,0,0,0,0,0,True,0.9878048780487805,True,True,False,False,True
50114,1,1,89,89,89,89,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50117,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5012,1,1,66,66,66,66,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50124,1,1,162,156,162,156,0,0,0,0,0,0,True,0.9629629629629629,True,True,False,False,True
50135,1,1,284,0,284,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50135,1,2,3,0,3,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50167,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5018,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50185,1,1,118,118,118,118,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50190,1,1,126,125,126,125,0,0,0,0,0,0,True,0.9920634920634921,True,True,False,False,True
50202,1,1,6,6,6,6,0,0,0,0,0,0,False,1.0,True,False,False,False,False
50216,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50218,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50219,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5022,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50236,1,1,109,109,109,109,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5024,1,1,65,65,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5025,2,2,15,15,15,15,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5025,1,1,65,65,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5026,1,1,95,95,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50263,1,1,32,32,32,32,0,0,0,0,0,0,False,1.0,True,False,False,False,False
50264,1,1,36,36,36,36,0,0,0,0,0,0,False,1.0,True,False,False,False,False
50265,1,1,34,34,34,34,0,0,0,0,0,0,False,1.0,True,False,False,False,False
50269,1,1,153,153,149,149,0,0,0,0,0,0,True,0.9738562091503268,True,True,False,False,True
5027,1,1,85,85,83,83,0,0,0,0,0,0,True,0.9764705882352941,True,True,False,False,True
5028,1,1,32,32,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5030,1,1,119,119,119,119,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50304,1,1,111,111,111,111,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5031,1,1,127,127,127,127,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5033,1,1,43,43,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50330,1,1,70,70,70,70,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50331,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50331,2,2,25,25,25,25,0,0,0,0,0,0,False,1.0,False,False,False,False,False
50337,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5034,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5036,1,1,63,63,63,63,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5037,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5038,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5041,1,1,81,81,81,81,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50411,1,1,80,79,80,26,51,53,53,1,0,0,False,0.325,True,False,False,False,False
5042,1,1,89,89,89,89,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5043,1,1,53,53,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5044,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50464,1,1,24,24,23,23,0,0,0,0,0,0,False,0.9583333333333334,True,False,False,False,False
5047,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5048,1,1,125,125,125,125,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5049,1,1,183,183,183,183,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5050,1,1,61,61,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50507,1,1,120,120,120,120,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5051,1,1,175,175,175,175,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50517,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5052,1,1,57,57,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5053,1,1,85,85,84,84,0,0,0,0,0,0,True,0.9882352941176471,True,True,False,False,True
5054,1,1,151,151,151,151,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5055,1,1,102,102,102,102,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5059,1,1,60,59,59,58,0,0,0,0,0,0,True,0.9666666666666667,True,True,False,False,True
5060,1,1,79,78,79,78,0,0,0,0,0,0,True,0.9873417721518988,True,True,False,False,True
5065,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5066,1,1,36,36,35,35,0,0,0,0,0,0,False,0.9722222222222222,True,False,False,False,False
50691,1,1,134,134,133,133,0,0,0,0,0,0,True,0.9925373134328358,True,True,False,False,True
5070,1,1,94,93,94,93,0,0,0,0,0,0,True,0.9893617021276596,True,True,False,False,True
5071,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50711,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5072,1,1,148,148,147,147,0,0,0,0,0,0,True,0.9932432432432432,True,True,False,False,True
5073,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5074,1,1,48,48,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5075,1,1,97,97,97,97,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50767,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5077,1,1,84,83,83,82,0,0,0,0,0,0,True,0.9761904761904762,True,True,False,False,True
50778,1,1,28,0,28,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5078,1,1,79,79,79,79,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50793,1,1,101,101,100,100,0,0,0,0,0,0,True,0.9900990099009901,True,True,False,False,True
50811,1,1,146,146,146,146,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50812,1,1,145,145,145,145,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5082,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5083,1,1,132,132,132,132,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5084,1,1,87,87,84,84,0,0,0,0,0,0,True,0.9655172413793104,True,True,False,False,True
5084,2,2,17,16,17,16,0,0,0,0,0,0,False,0.9411764705882353,False,False,False,False,False
50842,1,1,80,80,79,79,0,0,0,0,0,0,True,0.9875,True,True,False,False,True
5085,1,1,89,89,88,88,0,0,0,0,0,0,True,0.9887640449438202,True,True,False,False,True
5085,2,2,17,17,17,17,0,0,0,0,0,0,False,1.0,False,False,False,False,False
5086,1,1,75,75,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50886,1,1,34,33,34,33,0,0,0,0,0,0,False,0.9705882352941176,True,False,False,False,False
50901,1,1,55,55,54,54,0,0,0,0,0,0,True,0.9818181818181818,True,True,False,False,True
50901,2,1,9,9,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
50902,1,1,9,9,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5091,1,1,85,85,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5092,1,1,44,44,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50938,1,1,11,11,11,11,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5094,1,1,105,105,105,105,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50957,1,1,120,120,120,120,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5096,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5097,1,1,62,62,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
50976,1,1,90,90,88,88,0,0,0,0,0,0,True,0.9777777777777777,True,True,False,False,True
50977,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50985,1,1,66,66,66,66,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50994,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
50997,1,1,29,29,29,29,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5100,1,1,105,102,104,101,0,0,0,0,0,0,True,0.9619047619047619,True,True,False,False,True
5100,1,2,112,112,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5101,1,1,49,48,49,48,0,0,0,0,0,0,True,0.9795918367346939,True,True,False,False,True
51020,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51034,1,1,153,153,152,152,0,0,0,0,0,0,True,0.9934640522875817,True,True,False,False,True
5104,1,1,95,95,95,95,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51043,1,1,153,153,152,152,0,0,0,0,0,0,True,0.9934640522875817,True,True,False,False,True
51054,1,1,109,109,109,109,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5106,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51072,1,1,65,65,65,65,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51073,1,1,56,56,55,55,0,0,0,0,0,0,True,0.9821428571428571,True,True,False,False,True
5108,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51083,1,1,77,77,77,77,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5109,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51091,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51096,1,1,75,75,75,75,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5110,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51104,1,1,41,41,41,41,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5111,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5112,1,1,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5113,1,1,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5114,1,1,26,26,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5115,1,1,93,93,93,93,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51154,1,1,115,115,115,115,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5116,1,1,91,91,91,91,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5117,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51187,1,1,77,77,77,77,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5120,1,1,46,46,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51209,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51210,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5122,1,1,115,115,114,114,0,0,0,0,0,0,True,0.991304347826087,True,True,False,False,True
51222,1,1,122,122,122,122,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51231,1,1,35,35,33,33,0,0,0,0,0,0,False,0.9428571428571428,True,False,False,False,False
5129,1,1,85,85,85,85,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51290,1,1,219,219,219,219,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51291,1,1,217,217,217,217,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51292,1,1,221,221,221,221,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51296,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5130,1,1,127,127,127,127,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5131,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51325,1,1,81,81,80,80,0,0,0,0,0,0,True,0.9876543209876543,True,True,False,False,True
51339,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51340,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51342,1,1,113,113,113,113,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5136,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5137,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5138,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51388,1,1,16,16,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5139,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51391,1,1,79,0,79,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5140,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51400,1,1,17,17,17,17,0,0,0,0,0,0,False,1.0,True,False,False,False,False
51406,1,1,22,22,22,22,0,0,0,0,0,0,False,1.0,True,False,False,False,False
51408,1,1,30,30,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5141,1,1,94,94,94,94,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5142,1,1,127,127,127,127,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51447,1,1,138,138,138,138,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5145,1,1,122,122,121,121,0,0,0,0,0,0,True,0.9918032786885246,True,True,False,False,True
5147,1,1,47,47,41,41,0,0,0,0,0,0,True,0.8723404255319149,True,True,False,False,True
5148,1,1,78,78,78,78,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5151,1,1,56,56,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51518,1,1,54,54,54,54,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51519,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5152,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51520,1,1,59,59,59,59,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51521,1,1,137,137,137,137,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51528,1,1,20,20,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51531,1,1,23,23,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51532,1,1,89,89,89,89,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51546,1,1,54,54,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5155,1,1,86,85,86,85,0,0,0,0,0,0,True,0.9883720930232558,True,True,False,False,True
5157,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5159,1,1,124,124,124,124,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51591,1,1,22,22,22,22,0,0,0,0,0,0,False,1.0,True,False,False,False,False
51591,1,2,22,22,22,22,0,0,0,0,0,0,False,1.0,True,False,False,False,False
51618,1,1,17,17,16,16,0,0,0,0,0,0,False,0.9411764705882353,True,False,False,False,False
5162,1,1,105,105,105,105,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51620,1,1,126,126,126,126,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51624,1,1,113,113,111,111,0,0,0,0,0,0,True,0.9823008849557522,True,True,False,False,True
51624,2,1,106,106,105,105,0,0,0,0,0,0,True,0.9905660377358491,False,True,False,False,True
5165,1,1,139,139,139,139,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51655,1,1,83,83,83,83,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5166,1,1,65,65,63,63,0,0,0,0,0,0,True,0.9692307692307692,True,True,False,False,True
51673,1,1,22,22,22,22,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5169,1,1,91,91,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51691,1,1,18,18,18,18,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5171,1,1,50,50,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51715,1,1,143,143,143,143,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5172,1,1,67,67,67,67,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,2,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,3,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,4,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,5,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,6,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51723,1,7,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51726,1,1,74,74,74,74,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5173,1,1,45,45,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5174,1,1,60,60,60,60,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5175,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5176,1,1,32,32,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5177,1,1,159,159,159,159,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5178,1,1,84,84,84,84,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51784,1,1,189,189,189,189,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5179,1,1,67,66,67,66,0,0,0,0,0,0,True,0.9850746268656716,True,True,False,False,True
51799,1,1,55,55,55,55,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51799,3,1,14,14,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5180,1,1,39,39,39,39,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5181,1,1,156,156,156,156,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51821,1,1,141,141,141,141,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5183,1,1,23,23,9,9,0,0,0,0,0,0,False,0.391304347826087,True,False,False,False,False
5183,2,2,24,24,8,8,0,0,0,0,0,0,False,0.3333333333333333,False,False,False,False,False
51833,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51834,1,1,62,62,62,62,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5184,1,1,33,33,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5185,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51862,1,1,106,106,106,106,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51867,1,1,20,0,20,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
51867,2,2,20,0,20,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5187,1,1,92,92,92,92,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51870,1,1,83,82,83,82,0,0,0,0,0,0,True,0.9879518072289156,True,True,False,False,True
5188,1,1,21,21,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5189,1,1,96,96,96,96,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51896,1,1,35,35,35,35,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5192,1,1,36,36,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5194,1,1,143,143,143,143,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51951,1,1,26,26,26,26,0,0,0,0,0,0,False,1.0,True,False,False,False,False
51960,1,1,247,247,247,247,0,0,0,0,0,0,True,1.0,True,True,False,False,True
51978,1,1,69,69,67,67,0,0,0,0,0,0,True,0.9710144927536232,True,True,False,False,True
51979,1,1,66,66,64,64,0,0,0,0,0,0,True,0.9696969696969697,True,True,False,False,True
5199,1,1,57,57,57,57,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5201,1,1,11,11,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5202,1,1,200,200,200,200,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5203,1,1,44,44,44,44,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5204,1,1,61,61,61,61,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5205,1,1,29,29,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5206,1,1,87,87,87,87,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5207,1,1,71,71,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52072,1,1,165,165,165,165,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52073,1,1,165,165,165,165,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52074,1,1,165,165,165,165,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52075,1,1,53,53,53,53,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5208,1,1,168,168,168,168,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52088,1,1,86,86,86,86,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52089,1,1,88,88,88,88,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5209,1,1,164,164,164,164,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5210,1,1,40,40,38,38,0,0,0,0,0,0,False,0.95,True,False,False,False,False
52100,1,1,169,169,169,169,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52103,1,1,73,73,73,73,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5211,1,1,120,119,120,119,0,0,0,0,0,0,True,0.9916666666666667,True,True,False,False,True
5211,2,2,10,10,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
52114,1,1,30,30,30,30,0,0,0,0,0,0,False,1.0,True,False,False,False,False
5212,1,1,117,115,117,115,0,0,0,0,0,0,True,0.9829059829059829,True,True,False,False,True
5212,2,2,7,7,0,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
52129,2,1,153,153,153,153,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52129,1,1,19,19,19,19,0,0,0,0,0,0,False,1.0,False,False,False,False,False
5213,1,1,72,72,72,72,0,0,0,0,0,0,True,1.0,True,True,False,False,True
5214,1,1,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5214,1,2,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
5214,1,3,13,13,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
52141,1,1,50,50,50,50,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52149,1,1,115,115,115,115,0,0,0,0,0,0,True,1.0,True,True,False,False,True
52149,1,2,5,1,4,0,0,0,0,0,0,0,False,0.0,False,False,False,False,False
5215,1,1,12,12,0,0,0,0,0,0,0,0,False,0.0,True,False,False,False,False
